gdp;mining;ind;eletco;eletin;eletot;eletho;constr;retail;rtailb;export;import;diesel;truckt;jobrtl;jobtrs;jobacc;jobhlt;jobedc;credit
163.55;99.1;107.3;201.3462202;157.7500086;159.8819742;155.7631316;98.85638116;82.4;90.6;98.27;183.68;172.7708533;150.9624578;189.1023936;149.2944449;139.2563424;153.8143005;144.5168551;274.8342029
163.55;102;96.2;217.6389368;156.2257544;166.8025751;161.6544293;92.42055654;111.6;109.8;112.82;162.91;159.15628;152.2989463;188.0290452;148.8102665;139.2544468;153.7437208;140.2780801;286.2336665
160.45;99.4;92.8;215.7404211;148.9958461;172.1459227;170.4826867;89.7163016;81.7;83.9;79.89;150.57;138.4467881;139.7974397;189.5865888;149.1713764;139.860279;154.6237825;139.9112495;242.4011152
160.45;90.7;95.7;218.536417;149.2018264;168.1223176;163.4444107;91.95222189;75.9;82.3;87.05;156.32;165.4841802;142.5412062;191.3530127;150.036941;140.7158969;155.2611355;143.6133071;250.0320735
160.45;97;104.8;219.9861926;156.4214357;170.0536481;165.234392;98.58444491;82.2;88;97.99;171.91;167.2099712;157.4368258;192.3646718;151.1736722;140.6743223;155.5998598;145.1881995;271.5369501
166.33;96.5;97.6;217.3973076;157.9353908;166.7703863;160.5248295;90.53966414;82.9;86.3;97.92;170.17;164.5254075;150.8088896;193.9076774;153.32726;141.2744156;156.6529242;146.3945642;251.8079835
166.33;101.7;107.4;207.1798412;157.1114697;166.5128755;158.804362;101.3868991;84.8;91.9;110.44;182.44;172.5790988;162.9101255;194.7922914;154.3883082;141.7402806;157.3912441;147.1850744;275.458499
166.33;101.2;102.9;197.4111149;158.4709396;166.9957082;154.112178;100.1405246;82.5;88;112.95;179.35;176.2224353;155.8893253;195.3301519;155.2123548;142.3080438;158.2778104;146.9475913;273.9356409
169.41;104.2;106.2;195.1674146;158.9755913;167.3819742;158.6305774;101.0696401;85.3;90.1;105.28;177.49;175.8389262;161.0237666;196.1282285;155.7716221;142.8058494;158.9498222;146.1661317;261.3103145
169.41;104.3;111.2;202.9340697;163.2702805;173.9484979;159.8992049;105.6094647;85.7;92.1;122.01;204.57;189.261745;167.6509057;197.3134801;156.6168362;143.4205367;159.6495999;148.1889327;290.8870964
169.41;101.4;105;211.0113911;162.0138007;180.193133;165.5124473;104.1817994;83.6;89.7;109.09;189.23;192.7133269;162.9686208;198.7481629;157.4620503;144.1387841;160.4003464;149.0130997;274.6584303
167.75;102.7;106.5;212.4956852;161.3958598;178.7446352;162.7492723;105.0127157;87;90;104.3;186.07;181.0162991;162.9738174;200.1145995;158.3285804;144.6071421;161.1988579;149.4071763;263.6938525
167.75;102.6;104.3;214.2906455;159.469944;173.0150215;161.6718078;102.0289708;87.9;93.4;105.29;197.98;182.5503356;159.2945031;201.0756563;158.556001;145.1805144;161.8051442;149.2617073;281.3014249
167.75;104.2;95.1;224.301001;157.3895431;176.3948498;164.7999305;94.53561627;119;114.5;109.7;170.43;166.8264621;157.5343272;199.9758636;158.1747634;144.9797042;161.9381486;144.6458256;300.7167282
163.19;92.4;88.2;223.1964101;150.0257475;176.0729614;170.3089021;93.5;88;90.8;81.92;164.09;152.8283797;146.5149303;201.3600304;158.3429892;145.4987775;162.7800565;144.3925041;256.3159463
163.19;93.6;89.4;228.0980324;155.0928628;177.8755365;168.6579485;93.6;83.9;84.9;92.22;151.73;173.7296261;144.600713;202.2161293;158.8470725;145.9335069;163.5636172;148.2636941;244.9695176
163.19;98.6;99.8;242.906455;160.4483504;184.6030043;178.4941565;102.8;92.5;97.1;105.33;172.54;184.8513902;167.8831318;203.497452;159.7460595;146.1705164;164.3978555;150.4357351;291.3689559
167.97;96.2;92.3;236.6586124;159.9436987;182.832618;172.5333449;95;87.8;88.8;96.78;168.79;173.346117;152.9723257;204.1347054;161.1763875;146.7702981;165.556838;151.606369;278.514822
167.97;104.3;102.2;221.5050052;157.2041608;180.1287554;165.651475;103;91.7;96.5;114.5;184.89;181.5915628;164.6208958;204.5215784;161.8105952;147.0354828;166.4329193;152.2763935;303.438174
167.97;100.5;98;216.8450121;156.1227643;176.4270386;166.9201025;97.7;90.2;99;97.55;173.36;183.5091083;156.1953334;204.700175;162.1547711;147.4176791;167.2304601;151.9851728;296.9042797
173.63;103.9;104.6;208.2499137;156.6892101;173.6266094;161.1678325;102.3;91.4;99.3;107.71;172.18;186.0019175;162.4677955;205.2692252;162.5103849;147.8709236;168.2617778;151.3297611;285.3548032
173.63;104;112.5;217.7079738;161.0147963;181.8025751;167.1112656;108.3;94.2;106.5;114.64;182.88;203.0680729;176.3585582;205.6249948;162.7021549;148.1657118;169.1527129;153.4911489;296.405752
173.63;97.5;104.2;224.4390749;160.3865564;187.8862661;169.4226007;101.3;90.8;91.5;103.27;165.18;190.4122723;163.9549683;206.302756;163.0944591;148.531756;169.9048186;154.4264681;267.0335332
171.91;108.1;112.3;227.545737;160.129081;188.8197425;170.1003606;109.3;94.9;103.1;113.66;191.38;204.6021093;174.3975579;206.774182;163.4404918;148.7241265;170.433341;154.7612446;304.5109934
171.91;97.3;105.8;243.3897135;159.3257578;189.3025751;177.9380458;102.4;95.3;100.1;107.16;194.98;200.9587728;164.5122841;207.5728625;163.7264386;149.0692146;171.0280744;154.5849472;289.4854609
171.91;103.5;90.8;244.3907491;152.7755845;183.9914163;176.0959291;90.9;125.1;120.3;103.01;165.79;175.2636625;153.3272879;206.257244;162.2981901;148.6870962;170.7949769;149.9478532;299.5863281
167.63;94.3;94.5;248.3603728;147.3377047;189.8497854;189.633749;95.4;93.3;97.1;82.76;189.86;173.346117;156.7822898;206.7681425;162.0917143;148.7881116;171.19865;149.6524843;275.0433118
167.63;85.4;88.4;242.837418;152.3224278;183.6373391;182.0046053;88.7;83.7;85.9;79.87;157.56;184.2761266;144.4189066;207.4399935;162.6138457;149.115074;171.6268852;153.5309336;262.9301506
167.63;89.6;98.7;246.7034864;156.0094751;186.3733906;179.9713255;100.6;96.6;100.2;98.04;178.85;182.7420901;163.9063913;208.1013186;163.4412345;149.2685705;172.4832586;155.4239156;288.0020002
174.73;90.6;103.2;243.3897135;160.5822376;183.7339056;179.0155103;104.1;89.3;96.9;105.89;200.35;198.6577181;169.7756576;208.7016448;165.0726908;149.6333163;173.5888452;156.7448265;304.1836925
174.73;95.5;106.2;235.8646876;160.3453603;183.4763948;177.9728027;103.2;95.8;100.7;112.55;195.52;191.7545542;169.9245294;208.8125559;165.8260306;149.495089;174.2070727;157.3879822;319.7198749
174.73;97.1;102.3;227.6492924;157.8426997;180.7081545;175.3660338;100.3;91.7;97;111.72;177.45;189.261745;163.3811582;209.0838588;166.6182888;149.9579676;175.1338316;157.2987964;300.1363753
178.42;100.6;109;222.7821885;159.5317381;184.4742489;174.1495416;105.9;97;103;111.71;217.14;199.2329818;171.770224;209.3413571;167.0094789;149.9662254;175.9747687;156.4786834;297.3467419
178.42;101.9;113.3;227.8564032;163.610148;188.1437768;178.6331842;109.3;100;105.6;117.01;193.81;208.8207095;176.9481374;209.8697701;167.5064321;150.3656904;176.8292003;158.5245821;300.0393973
178.42;97.2;108.6;233.3448395;160.6028357;190.5257511;178.1292088;104.8;94.6;98.6;111.33;179.87;202.3010547;171.2090478;210.7561096;168.0374761;150.9529815;177.7159608;159.4546218;302.3956602
176.26;104;113.7;244.0800828;162.5905455;192.6502146;183.2384759;110.9;100;105.4;121.77;222.19;213.4228188;179.7073388;210.9813829;168.2366733;151.2080127;178.514084;159.9622076;314.8315764
176.26;100.2;106.9;254.8153262;162.8274228;193.6480687;186.1233002;103.6;102;106.1;111.92;182.7;204.7938639;164.5571489;211.5951254;168.420422;151.7783468;179.2907518;159.8175871;303.8654834
176.26;99.9;88.9;261.373835;157.7912046;191.748927;186.0364079;86.8;129.9;123.7;111.01;172.92;173.9213806;154.9517729;210.1555678;167.0648857;151.4555652;179.1918238;155.3827167;335.1287737
173.45;96.2;92.2;266.9313082;149.3975076;199.3454936;204.7008733;92.2;99.2;101.7;85.69;195.49;177.5647172;156.1023888;210.8160732;166.7928278;151.5055794;179.9292698;155.7671771;286.6533995
173.45;86.8;93;282.8443217;154.3719318;204.2060086;206.0390146;93.2;90.9;92.9;87.2;173.82;201.5340364;158.4708662;212.3710284;167.7830949;152.4491768;180.7742844;160.3691059;295.351116
173.45;97.5;97.3;267.1384191;155.6181125;195.6759657;195.837859;96.8;95.6;94.6;95.94;166.11;187.3441994;161.321678;212.5320673;168.5763187;152.3171298;181.6371623;162.1210499;305.7717077
173.97;95.9;96;261.4083535;155.95798;191.5879828;186.9922231;94;95.3;96.9;108.07;182.25;196.3566635;159.9151883;212.9402511;170.0818841;152.705818;182.7315843;163.3388221;308.0506912
173.97;102.8;101.6;252.6061443;153.3008342;190.8798283;188.6605552;98;100.2;101.4;112.41;191.39;199.6164909;165.5244949;213.041801;170.4992179;153.0124735;183.6644594;164.2237975;314.5103367
173.97;101.1;94.1;236.9002416;149.8918603;188.4978541;179.0328887;88.4;92.6;91.2;110.12;171.28;189.261745;150.6520118;213.3643965;170.5911665;153.4918418;184.6740305;163.5284125;315.7771122
177.28;107.4;104.1;234.8981705;148.9958461;189.8175966;183.4470174;98.1;96.1;97.9;126.71;205.27;201.725791;165.5754708;213.4324271;170.9929774;153.4598753;185.5322484;163.2249358;297.1209649
177.28;110.9;105.8;241.5257163;155.1752549;192.4892704;182.8735283;101.2;99.1;98.5;112.86;185.01;208.2454458;165.4311838;214.0758926;171.2226261;153.9457616;186.6023996;165.3375825;290.6582888
177.28;107.7;105.3;247.6009665;153.13605;200.0858369;183.2906113;101;95.1;97.4;110.06;200.14;215.3403643;165.3463022;215.0056302;171.4556913;154.4123796;187.3589711;166.3901819;315.9347015
175.86;112.2;108.9;262.5474629;153.2699372;207.4570815;192.7618717;104.6;102.2;102.9;105.61;190.85;223.0105465;174.2717008;214.622726;171.5763088;154.4427102;187.9656457;166.5462098;316.1165353
175.86;105.7;99.1;274.7324819;155.5254214;205.4935622;197.6104618;95.6;103.5;103.6;91.7;176.26;197.3154362;159.6880374;214.9732326;171.5392472;154.9083934;188.6190175;166.3039187;299.7120965
175.86;110.6;84.8;271.1770797;150.8599677;198.7339056;193.9609854;81.3;130.3;121;106.25;173.64;183.3173538;153.0853109;213.0711357;170.1836366;154.3097543;188.3465042;160.6693772;346.3751938
170.64;107.4;85.7;277.8736624;142.4456727;201.083691;217.2654994;84.5;99.8;96.7;87.83;174.25;184.084372;147.9211621;213.1987848;169.4412891;154.1209673;188.7340614;160.8615131;284.1456085
170.64;98.1;81.9;279.7721781;148.5117924;202.4678112;203.8319503;82.4;87.9;83.3;80.07;158.86;175.4554171;133.732206;213.3984334;169.4681012;154.2751131;189.0201664;164.4603378;263.9514504
170.64;107.7;92.7;272.454263;150.8496687;195.9012876;193.4396316;93.6;95.9;93.9;114.28;182.55;195.0143816;163.2722392;214.0640293;170.0319734;154.3727006;189.9173148;166.1879584;327.7993565
169.2;107.1;86.5;273.5243355;150.1802328;195.4506438;190.3636443;85.4;92.1;88.9;105.73;156.89;190.6040268;149.9277015;213.2429163;170.4432169;154.1869778;190.5892295;166.8090533;301.2152559
169.2;110.5;90.9;253.5381429;146.7609599;190.7188841;183.1689621;84.9;95.7;90.9;117.56;150.83;180.4410355;153.025413;212.1394568;170.2056211;153.9509292;190.7659215;167.1460925;298.0422562
169.2;109.8;90.3;243.2516396;145.3705929;189.0772532;175.4355476;81.9;90.1;87.9;137.39;165.15;195.5896453;147.9812011;211.2104956;169.4711464;153.822258;191.4444379;166.1669347;318.574322
169.72;111.3;93.5;235.1743183;143.0636136;189.4957082;175.4007907;86.9;92.4;91.1;129.42;177.9;193.096836;156.4033367;210.2458151;168.4651336;153.5393891;192.07849;164.7508986;295.2829283
169.72;115;95.4;243.355195;146.5549796;197.8648069;178.9459964;86.9;92.2;89;111.73;140.41;195.2061361;157.0217321;209.7371599;168.1933728;153.4838437;192.5796349;166.3691582;283.1030947
169.72;110.7;92.3;246.2547463;143.7433486;199.7961373;181.0661685;83.1;89.1;86.2;118.72;148;198.274209;154.2633067;208.879206;167.6378933;153.1625942;193.0920415;166.4521217;302.2956516
166.15;111.5;95.5;262.409389;144.8453431;205.0751073;193.4396316;87.3;96.4;90.7;120.01;157.26;201.5340364;160.1046159;208.0029611;167.055676;152.79333;192.9696193;166.2333997;284.7259613
166.15;95.2;86.6;267.8287884;142.4044766;206.3948498;193.1615762;79.5;95.4;89.9;103.05;146.04;183.3173538;147.8623561;207.7810095;166.663669;152.6819015;193.0051518;165.5551731;291.1265109
166.15;98.3;74.6;269.9689334;137.2549693;203.5622318;192.3274102;64.8;120.9;107.8;130.36;120.11;175.071908;144.6145912;205.5193467;164.5414983;151.8576789;192.7838986;159.554178;328.5463903
161.87;89.5;74.6;267.725233;129.1290467;196.6416309;205.4307686;68;89.2;83;90.88;122.35;153.4036433;133.0425568;205.275049;163.5022117;151.7988095;193.0602952;159.6575996;248.7455994
161.87;87;74.4;266.4480497;137.6772289;195.2253219;197.2802711;71.3;84.2;78.7;109.91;123.3;178.1399808;134.9316341;204.2522168;162.855972;151.5651759;193.1705821;162.6812421;257.8327432
161.87;90.5;82.8;269.4166379;141.3436781;205.139485;196.672025;78;90.4;86.4;131.69;140.94;184.8513902;151.2603865;203.5663886;162.8320565;151.0454534;193.7225987;163.9096675;290.3673548
163.73;90.5;82.1;278.3224025;142.2293934;207.167382;204.7703871;75.1;85.8;80.7;124.4;125.19;183.8926174;145.2012441;203.0476388;162.9831255;150.7479126;194.5270324;164.3802026;265.692509
163.73;98.1;84.8;254.7117708;142.4868688;205.332618;189.9813182;77;87.1;81.6;135.08;138.68;175.071908;144.1892693;202.3556848;162.480899;150.2523922;195.0516715;164.462129;280.5392382
163.73;96.2;86.6;236.3824646;141.7453397;199.4420601;184.4549681;76;85.7;80.9;127.14;156.5;185.6184084;143.6017413;201.5782288;161.9445817;149.9480479;195.4675771;163.5705542;285.848785
165.49;101;88.2;230.7904729;143.6094614;196.2553648;180.405787;77.8;87.2;81.4;121.35;141.33;182.7420901;144.1537746;201.2338911;161.603748;149.5688899;195.5445643;162.3863445;248.4273902
165.49;101.8;91.9;232.9996548;145.1131175;201.888412;181.2225746;80.8;87.1;82.2;123.68;153.55;190.7957814;149.7403547;200.9974016;161.0280665;149.3505254;196.0457092;163.7525083;266.4349969
165.49;100.4;89.4;241.5602347;143.7124515;205.6545064;189.2514229;74.3;84;78.9;114.53;143.18;191.9463087;143.6973272;200.4637256;160.737812;149.1890307;196.4622944;164.0531567;269.7943763
162.29;101.8;88.7;242.6993441;142.2293934;204.7532189;188.6605552;74.4;88.6;81.6;98.95;135.73;180.2492809;141.7715622;199.8374728;160.361105;148.9150169;196.6442288;163.9753784;260.0768753
162.29;99.4;84.8;253.1929582;141.982217;204.527897;193.491767;71.6;91.8;85.2;111.81;137.53;176.9894535;138.2579813;199.5003393;159.5394351;148.6736448;196.5801537;163.2313466;271.8006091
162.29;105.3;73.7;259.7859855;137.8729102;204.527897;197.3671634;60.8;115;100.5;111.35;136.77;163.5666347;138.0399859;197.8689414;157.9037452;147.9862213;196.3196787;157.6269736;297.79375
162.09;101.9;74.9;268.3810839;134.0622747;208.1008584;206.4734761;65.7;88.1;83;100.59;146.55;153.978907;128.839362;198.0098342;157.1435725;147.8010958;196.521224;157.9294133;254.5582196
162.09;93.2;73.7;264.7566448;137.2137732;201.276824;196.897945;65.3;81.1;74.9;103.74;128.28;173.7296261;127.9430348;198.1598726;157.3369765;147.9837544;196.8547058;161.2747279;227.3452771
162.09;99.2;83.7;274.6289265;143.2386968;207.2317597;210.401008;75.8;87.5;84.8;132.49;149.95;188.6864813;149.4324935;197.9631575;157.4804697;147.3994236;197.028291;162.2942362;303.5533354
164.68;96.5;77.2;265.2399033;144.2582993;205.5579399;193.0746839;65.4;87.3;80.2;118.34;122.12;166.6347076;132.3749112;198.0509891;157.9884895;147.4693293;197.8064151;162.8777147;244.5422082
164.68;103.5;88.4;248.3603728;140.0460023;203.7875536;189.633749;72.5;89.4;85.6;137.26;138.94;179.4822627;148.9181034;198.047236;157.8845088;147.3535642;198.3397917;163.1288678;284.8699131
164.68;102.5;86.7;239.4546082;143.351986;201.3733906;186.8705739;70.8;88.2;84.4;139.05;144.72;188.1112176;141.1117483;198.0360198;157.5469431;147.3249216;199.0452002;162.3477853;301.4031508
167.73;104.4;90.6;229.6513635;145.0307254;196.3197425;180.5448147;73.4;89.9;86;135.25;144.49;187.535954;147.5163115;198.5256937;157.5929174;147.3005117;199.5968285;161.4263248;254.4506347
167.73;104.2;95.7;231.6879531;146.2151121;203.2081545;181.3442238;78.6;90.2;88.5;139.31;161.73;194.6308725;156.3147448;198.6650767;157.6668179;147.2584436;200.2100077;163.079184;283.524343
167.73;102.3;91.8;245.7024508;145.6898623;207.4248927;192.3100317;73.9;89.2;86.1;129.13;157.76;195.2061361;149.0536199;198.7535122;157.7028398;147.1541304;200.4060193;163.5297324;273.6871348
165.82;104.2;94;252.5371074;145.9679357;210.6437768;193.2310901;75.9;90.9;87.8;127.63;157.24;191.1792905;153.4361806;199.0825786;157.8914904;147.161739;200.8617291;163.6091134;281.765101
165.82;100.5;89.4;258.4052468;147.4406948;206.4270386;198.3403571;74.7;97.3;92.6;114.56;150.16;186.5771812;145.6216199;199.5325644;157.8401685;146.9403882;200.9458034;163.0701335;289.2066491
165.82;101.7;78.4;263.3068692;144.9380343;202.9828326;197.9232741;65.7;119.5;107.4;118.43;141.13;165.4841802;141.5110547;198.6941957;156.8352698;146.6599343;200.6262046;157.3756319;326.8583666
164.07;101.7;79.9;263.5830169;140.0357033;206.8776824;205.9173654;68.5;90.9;88.3;112.93;158.91;160.8820709;137.3526076;198.7216754;156.4391779;146.7743231;201.5074313;158.0947746;280.4740811
164.07;87.7;76;263.6175354;142.5898589;199.7317597;200.530043;66.6;82.3;78.9;114.55;158.94;177.5647172;130.3253382;198.7491551;156.0430859;146.888712;202.388658;158.8139173;277.4253345
164.07;97.2;85;269.1750086;144.4230835;204.527897;204.9441717;74;94.5;92.3;132.11;150.25;187.7277085;151.1830003;198.7766349;155.6469939;147.0031008;203.2698847;159.5330601;312.8586798
166.17;96.7;85.4;273.6624094;149.7373751;204.6566524;204.7356302;71.2;87.8;87.1;126.55;145.19;185.6184084;146.7989223;198.8041146;155.2509019;147.1174896;204.1511114;160.2522028;309.2250345
166.17;105.8;81.8;257.9565067;144.6805589;205.8154506;195.1427206;66.3;91.8;87.4;124.99;140.78;146.6922339;113.691104;198.8315943;154.8548099;147.2318784;205.0323381;160.9713455;303.2760389
166.17;104.4;89.8;240.2830514;139.2941742;205.5257511;189.7380197;73.8;89.5;87.5;130.56;153.44;201.5340364;154.5813951;198.859074;154.4587179;147.3462672;205.9135648;161.6904882;321.1427244
169.86;108.3;94.6;232.4473593;145.9370387;204.3347639;184.9589434;75.5;89;88.5;144.68;200.27;193.8638543;151.0598177;198.8865537;154.0626259;147.460656;206.7947915;162.4096309;303.1366329
169.86;105.7;97.4;238.4535727;149.1915273;209.6459227;185.7583525;79.7;93.9;94.6;142.07;202.31;202.3010547;159.1009049;198.9140335;153.6665339;147.5750448;207.6760182;163.1287736;322.824687
169.86;102.5;89.5;242.6648257;148.5014934;213.251073;191.2847026;74.7;89.4;88;126.33;150.94;191.3710451;146.7664206;198.9415132;153.270442;147.6894336;208.5572449;163.8479163;299.4348
167.6;108.3;94.4;255.1950293;147.3994988;213.2188841;198.3229787;79.4;92.6;93.2;141.73;173.55;196.7401726;156.1302671;198.9689929;152.87435;147.8038225;209.4384716;164.567059;326.0037478
167.6;103.6;87.9;262.4439075;149.3151155;211.7381974;202.267889;73.6;101.7;98;138.4;180.47;190.4122723;146.5429077;198.9964726;152.478258;147.9182113;210.3196983;165.2862017;318.8258588
167.6;108.3;74.3;265.654125;144.1965052;210.9978541;200.1824738;62.9;120.3;109.2;131.9;135.65;171.4285714;135.7295896;199.0239523;152.082166;148.0326001;211.200925;166.0053444;353.2576029
